code_period	code_present_place	date_receipt	fid	s40	year	quarter
23	214	2019-10-23	81729	23162	2019	3
23	214	2019-10-07	90271	0	2019	3
23	214	2019-10-01	90889	0	2019	3
23	214	2019-10-02	91536	0	2019	3
23	214	2019-10-25	94151	38907	2019	3
23	214	2019-12-20	114074	85915	2019	3
23	214	2019-10-25	116109	13503	2019	3
23	214	2019-10-25	121702	0	2019	3
23	214	2019-10-30	130252	0	2019	3
23	214	2019-12-17	136440	1914	2019	3
23	214	2019-10-24	138212	12997	2019	3
23	214	2019-10-07	151640	0	2019	3
23	214	2019-10-17	155846	0	2019	3
23	214	2020-05-25	159150	2290866	2019	3
23	214	2019-10-24	162108	1316105	2019	3
23	214	2019-10-08	162788	0	2019	3
23	214	2019-10-25	167463	139956	2019	3
23	214	2019-11-10	172956	5394	2019	3
23	214	2019-10-04	195538	0	2019	3
23	214	2019-10-25	248	2694931	2019	3
23	214	2019-10-23	1304	16736356	2019	3
23	214	2019-10-16	13068	0	2019	3
23	214	2019-10-18	13903	30262	2019	3
23	214	2019-10-08	21108	0	2019	3
23	214	2019-10-15	45510	0	2019	3
23	214	2019-10-17	49976	0	2019	3
23	214	2019-10-22	51292	0	2019	3
23	214	2020-08-24	54414	15699	2019	3
23	214	2019-10-25	60902	1302730	2019	3
23	214	2019-10-24	62816	356	2019	3
23	214	2019-10-15	68645	125158	2019	3
23	214	2020-08-03	82228	3910593	2019	3
23	214	2019-10-25	85012	207292	2019	3
23	214	2019-10-02	91517	0	2019	3
23	214	2019-10-18	92720	4494727	2019	3
23	214	2019-10-04	104598	0	2019	3
23	214	2019-12-12	111045	171452	2019	3
23	214	2020-08-06	111583	1495836	2019	3
23	214	2019-10-25	112544	0	2019	3
23	214	2019-10-01	118506	0	2019	3
23	214	2019-10-21	121316	119655	2019	3
23	214	2019-11-29	128081	537349	2019	3
23	214	2019-10-22	142760	11560	2019	3
23	214	2019-10-16	146767	0	2019	3
23	214	2019-10-01	147822	0	2019	3
23	214	2019-10-09	154888	0	2019	3
23	214	2019-10-24	168046	804015	2019	3
23	214	2019-10-25	168694	79965	2019	3
23	214	2020-05-01	168890	233237	2019	3
23	214	2019-10-25	170414	3766503	2019	3
23	214	2019-10-03	172822	0	2019	3
23	214	2019-11-19	175874	0	2019	3
23	214	2020-11-12	176306	7961461	2019	3
23	214	2019-10-01	182610	0	2019	3
23	214	2019-10-24	185011	47204	2019	3
23	214	2020-03-16	186634	444791	2019	3
23	214	2019-10-24	187372	0	2019	3
23	214	2019-10-20	190359	169273	2019	3
23	214	2019-10-22	191187	789538	2019	3
23	214	2019-10-23	3745	0	2019	3
23	214	2020-06-18	4422	2441869	2019	3
23	214	2019-10-23	13621	0	2019	3
23	214	2019-10-23	16748	0	2019	3
23	214	2019-10-24	17455	0	2019	3
23	214	2019-10-04	39043	0	2019	3
23	214	2019-10-16	40128	0	2019	3
23	214	2019-10-17	49788	46778	2019	3
23	214	2019-10-06	52555	0	2019	3
23	214	2019-10-25	64692	1003326	2019	3
23	214	2019-10-23	70146	0	2019	3
23	214	2019-10-10	79061	7365	2019	3
23	214	2019-10-25	90087	2079006	2019	3
23	214	2019-10-04	91898	0	2019	3
23	214	2019-10-24	93616	183807	2019	3
23	214	2020-01-22	125873	0	2019	3
23	214	2019-10-25	130717	153778	2019	3
23	214	2019-10-18	142504	0	2019	3
23	214	2019-11-21	147616	0	2019	3
23	214	2019-10-17	156976	0	2019	3
23	214	2019-11-07	163388	3326441	2019	3
23	214	2019-12-04	169481	89372	2019	3
23	214	2019-10-04	178078	0	2019	3
23	214	2020-03-27	181144	14146	2019	3
23	214	2019-10-24	188965	0	2019	3
23	214	2019-10-09	195872	0	2019	3
23	214	2019-10-18	1826	0	2019	3
23	214	2019-10-04	19516	0	2019	3
23	214	2019-10-25	24867	44264	2019	3
23	214	2019-10-18	37070	0	2019	3
23	214	2019-10-14	53408	0	2019	3
23	214	2019-10-02	60777	0	2019	3
23	214	2019-10-11	65755	0	2019	3
23	214	2019-10-24	74299	7718831	2019	3
23	214	2019-10-25	84488	27777	2019	3
23	214	2019-10-23	85516	5522	2019	3
23	214	2019-10-25	91472	4158473	2019	3
23	214	2019-11-05	91807	0	2019	3
23	214	2019-11-25	94333	108132	2019	3
23	214	2019-10-14	94926	0	2019	3
23	214	2019-10-19	103989	0	2019	3
23	214	2019-10-25	107824	2405	2019	3
23	214	2019-10-17	113289	0	2019	3
23	214	2019-10-23	115807	4877	2019	3
23	214	2019-10-23	117954	8813	2019	3
23	214	2019-10-23	133688	0	2019	3
23	214	2019-10-24	137791	326742	2019	3
23	214	2019-10-21	142317	6630	2019	3
23	214	2019-10-24	142726	25893	2019	3
23	214	2020-03-24	146935	0	2019	3
23	214	2020-03-24	175133	0	2019	3
23	214	2019-10-23	179958	0	2019	3
23	214	2019-10-24	180456	1491094	2019	3
23	214	2019-10-19	192887	0	2019	3
23	214	2019-11-11	19405	546123	2019	3
23	214	2019-10-24	24287	2348598	2019	3
23	214	2019-10-08	30061	0	2019	3
23	214	2019-10-07	34694	0	2019	3
23	214	2020-01-27	41387	1138236	2019	3
23	214	2019-12-21	44241	26824165	2019	3
23	214	2019-10-03	44466	0	2019	3
23	214	2019-10-24	48602	350381	2019	3
23	214	2019-10-24	48843	19786	2019	3
23	214	2019-11-01	57277	738073	2019	3
23	214	2019-10-25	61355	686736	2019	3
23	214	2019-10-25	74657	0	2019	3
23	214	2019-10-24	78738	124128	2019	3
23	214	2019-11-11	80974	1423700	2019	3
23	214	2019-10-22	95611	0	2019	3
23	214	2019-10-25	97501	21501	2019	3
23	214	2019-10-23	104330	59602	2019	3
23	214	2019-10-25	107325	19252	2019	3
23	214	2019-10-24	113732	3543791	2019	3
23	214	2019-10-23	114566	0	2019	3
23	214	2019-10-04	114817	0	2019	3
23	214	2019-10-25	121127	53714	2019	3
23	214	2019-10-23	128394	645	2019	3
23	214	2019-10-25	129761	1272544	2019	3
23	214	2019-10-10	136013	6566	2019	3
23	214	2019-10-25	136592	5489605	2019	3
23	214	2020-01-27	139163	1918	2019	3
23	214	2019-10-25	155715	131698	2019	3
23	214	2019-10-24	155847	823259	2019	3
23	214	2019-10-02	156600	0	2019	3
23	214	2019-10-14	162860	0	2019	3
23	214	2019-10-21	163416	0	2019	3
23	214	2019-10-25	163576	247792	2019	3
23	214	2019-10-25	180334	117357	2019	3
23	214	2019-10-02	183540	0	2019	3
23	214	2019-10-25	185564	0	2019	3
23	214	2019-10-11	194296	748	2019	3
23	214	2019-10-08	4302	0	2019	3
23	214	2019-10-17	27429	2566	2019	3
23	214	2019-10-08	28441	0	2019	3
23	214	2019-10-24	31335	360	2019	3
23	214	2019-10-24	32638	57149	2019	3
23	214	2019-10-08	32979	4207	2019	3
23	214	2019-10-18	35320	355428	2019	3
23	214	2019-10-25	35839	0	2019	3
23	214	2019-12-16	42938	44338	2019	3
23	214	2019-10-26	47417	21255	2019	3
23	214	2019-10-25	55073	271	2019	3
23	214	2019-10-25	71938	46694	2019	3
23	214	2019-10-24	80008	3051	2019	3
23	214	2019-12-11	108472	21108	2019	3
23	214	2019-10-25	116559	0	2019	3
23	214	2019-10-23	123697	7049	2019	3
23	214	2019-10-23	146127	2303917	2019	3
23	214	2020-01-28	148227	11749767	2019	3
23	214	2019-10-02	149923	0	2019	3
23	214	2019-10-24	150498	62132	2019	3
23	214	2019-10-11	155876	0	2019	3
23	214	2019-10-25	170042	801701	2019	3
23	214	2019-10-24	171715	58493	2019	3
23	214	2019-09-30	182412	0	2019	3
23	214	2019-10-21	186879	59499	2019	3
23	214	2019-10-25	189756	153715	2019	3
23	214	2019-10-17	6977	0	2019	3
23	214	2019-11-01	15293	0	2019	3
23	214	2019-10-14	25624	45795	2019	3
23	214	2019-10-01	28781	0	2019	3
23	214	2020-03-18	38017	6993	2019	3
23	214	2019-10-25	39305	341946	2019	3
23	214	2019-10-13	44612	206244	2019	3
23	214	2019-10-24	48761	0	2019	3
23	214	2019-10-09	57098	126912	2019	3
23	214	2019-10-24	76367	492140	2019	3
23	214	2020-01-27	87363	4435	2019	3
23	214	2019-12-03	91282	15241	2019	3
23	214	2019-10-23	93174	0	2019	3
23	214	2019-10-25	93512	39409	2019	3
23	214	2020-02-13	97236	4526	2019	3
23	214	2020-04-15	105200	5919	2019	3
23	214	2019-10-24	107857	4897508	2019	3
23	214	2019-10-25	108944	247202	2019	3
23	214	2019-10-24	119920	519588	2019	3
23	214	2019-11-09	129450	213627	2019	3
23	214	2020-02-04	146484	177840	2019	3
23	214	2019-10-10	150088	0	2019	3
23	214	2019-10-23	150142	0	2019	3
23	214	2019-10-05	160763	0	2019	3
23	214	2019-10-25	166284	240	2019	3
23	214	2019-10-03	171999	0	2019	3
23	214	2019-10-25	174828	1405	2019	3
23	214	2019-10-24	176791	0	2019	3
23	214	2019-10-14	179400	0	2019	3
23	214	2019-10-24	185901	0	2019	3
23	231	2019-10-03	186211	0	2019	3
23	214	2019-10-25	187684	0	2019	3
23	214	2019-10-23	190592	0	2019	3
23	214	2020-05-28	195982	21649	2019	3
23	214	2019-10-10	198182	0	2019	3
23	214	2019-10-04	29475	435	2019	3
23	214	2019-10-20	36098	289	2019	3
23	214	2019-10-17	40207	0	2019	3
23	214	2019-10-01	42784	0	2019	3
23	214	2019-10-14	48403	0	2019	3
23	214	2019-10-04	49460	0	2019	3
23	214	2019-10-16	64108	0	2019	3
23	214	2019-10-24	65446	230416	2019	3
23	214	2019-10-09	66091	0	2019	3
23	214	2019-10-21	69589	0	2019	3
23	214	2019-10-03	69820	0	2019	3
23	214	2019-10-04	72031	0	2019	3
23	214	2019-10-25	80422	0	2019	3
23	214	2019-10-14	85769	0	2019	3
23	214	2019-12-19	86467	71012	2019	3
23	214	2019-10-25	90227	777090	2019	3
23	214	2019-11-22	92891	0	2019	3
23	214	2019-10-14	106851	0	2019	3
23	214	2019-10-05	116124	0	2019	3
23	214	2019-10-03	116642	0	2019	3
23	214	2020-03-04	137389	45549	2019	3
23	214	2019-12-02	145864	20196	2019	3
23	214	2019-11-06	150754	0	2019	3
23	214	2019-10-08	159635	0	2019	3
23	214	2019-10-04	161366	0	2019	3
23	214	2019-10-25	164515	32	2019	3
23	214	2019-10-09	170897	0	2019	3
23	214	2019-10-25	172406	167857	2019	3
23	214	2019-10-14	176384	0	2019	3
23	214	2019-10-04	183774	0	2019	3
23	214	2019-10-19	186232	16733	2019	3
23	214	2019-10-02	192024	0	2019	3
23	214	2019-10-02	198235	0	2019	3
23	214	2019-10-24	199724	0	2019	3
23	214	2019-10-24	4224	0	2019	3
23	214	2019-10-10	8235	0	2019	3
23	214	2020-01-21	10003	32764	2019	3
23	214	2019-10-25	10994	0	2019	3
23	214	2019-10-22	22583	8542	2019	3
23	214	2019-10-11	26109	0	2019	3
23	214	2019-10-24	29278	0	2019	3
23	214	2019-10-23	33255	1398295	2019	3
23	214	2019-10-11	33549	0	2019	3
23	214	2019-10-09	34307	0	2019	3
23	214	2019-10-02	40943	0	2019	3
23	214	2019-10-24	56169	0	2019	3
23	214	2019-11-29	57627	33661670	2019	3
23	214	2019-10-25	57956	48814	2019	3
23	214	2019-10-22	60575	868821	2019	3
23	214	2019-10-11	65791	0	2019	3
23	214	2019-12-08	67047	108879	2019	3
23	214	2019-10-17	70286	12030	2019	3
23	214	2020-02-27	78719	3306133	2019	3
23	214	2019-10-25	94870	115817	2019	3
23	214	2019-10-23	95636	2257476	2019	3
23	214	2019-10-11	104459	0	2019	3
23	214	2020-09-23	111141	390173	2019	3
23	214	2019-10-28	119150	1707097	2019	3
23	214	2019-11-21	121690	34553	2019	3
23	214	2019-10-29	122776	12763	2019	3
23	214	2019-12-13	125739	5251254	2019	3
23	214	2020-01-20	126851	17856293	2019	3
23	214	2019-12-04	130886	1097598	2019	3
23	214	2019-10-29	137582	119559	2019	3
23	214	2019-10-25	153696	0	2019	3
23	214	2019-10-18	153897	908	2019	3
23	214	2019-10-07	159012	0	2019	3
23	214	2019-10-09	160273	0	2019	3
23	214	2019-10-23	160444	50025	2019	3
23	214	2019-10-06	162965	0	2019	3
23	214	2019-10-24	181700	101207	2019	3
23	214	2019-10-22	193912	0	2019	3
23	214	2019-10-10	195400	0	2019	3
23	214	2019-10-15	2219	203390	2019	3
23	214	2019-10-08	4927	0	2019	3
23	214	2019-10-23	17880	0	2019	3
23	214	2019-10-16	23031	0	2019	3
23	214	2019-10-23	26468	0	2019	3
23	214	2019-10-01	31008	0	2019	3
23	214	2019-10-11	39319	0	2019	3
23	214	2019-10-17	40590	0	2019	3
23	214	2019-10-21	51493	436949	2019	3
23	214	2019-10-16	69751	8020	2019	3
23	214	2019-10-25	69798	0	2019	3
23	214	2019-10-14	72723	0	2019	3
23	214	2019-10-19	75417	5113	2019	3
23	214	2019-10-02	77330	0	2019	3
23	214	2019-10-18	79301	56601	2019	3
23	214	2019-10-10	87032	494	2019	3
23	214	2019-10-24	88070	1430870	2019	3
23	214	2019-10-14	97254	0	2019	3
23	214	2019-10-24	101107	703338	2019	3
23	214	2019-10-01	103695	0	2019	3
23	214	2019-10-24	117512	6218032	2019	3
23	214	2020-01-10	134516	24722	2019	3
23	214	2019-10-25	138591	0	2019	3
23	214	2019-10-05	141323	0	2019	3
23	214	2019-10-22	147140	885645	2019	3
23	214	2019-10-24	153057	288017	2019	3
23	214	2019-10-09	153954	0	2019	3
23	214	2019-10-01	156039	0	2019	3
23	214	2019-10-25	161851	4282	2019	3
23	214	2019-10-01	162757	0	2019	3
23	214	2019-10-18	171649	0	2019	3
23	214	2019-10-25	173113	78561	2019	3
23	214	2019-10-21	176936	0	2019	3
23	231	2019-10-23	188551	0	2019	3
23	214	2019-10-23	197873	167798	2019	3
23	214	2020-01-16	7756	19653801	2019	3
23	214	2019-10-11	15164	0	2019	3
23	214	2019-10-09	23214	0	2019	3
23	214	2019-10-24	25801	388923	2019	3
23	214	2019-10-11	36783	0	2019	3
23	214	2019-10-24	42462	0	2019	3
23	214	2019-11-05	44879	209611	2019	3
23	214	2019-10-25	45050	3238052	2019	3
23	214	2019-10-21	52742	0	2019	3
23	214	2019-10-24	54565	240760	2019	3
23	214	2019-10-24	55811	37217	2019	3
23	214	2019-10-25	56021	83970	2019	3
23	214	2019-10-28	59185	2370029	2019	3
23	214	2020-05-09	73720	8490	2019	3
23	214	2019-10-25	73729	0	2019	3
23	214	2019-12-12	73898	7364250	2019	3
23	214	2019-10-15	74533	0	2019	3
23	214	2019-10-01	83599	0	2019	3
23	214	2019-10-23	91271	1177	2019	3
23	214	2019-10-21	106810	1013810	2019	3
23	214	2019-10-25	113168	0	2019	3
23	214	2019-10-10	116480	0	2019	3
23	214	2019-10-07	125708	0	2019	3
23	214	2019-10-25	125952	6271587	2019	3
23	214	2019-10-04	128901	0	2019	3
23	214	2019-10-22	130649	29953	2019	3
23	214	2019-10-23	133856	296456	2019	3
23	214	2019-10-23	137580	16099	2019	3
23	214	2019-10-25	141616	0	2019	3
23	214	2019-10-17	142908	0	2019	3
23	214	2019-10-17	146192	18118	2019	3
23	214	2019-10-27	157712	2375	2019	3
23	214	2019-10-11	160274	0	2019	3
23	214	2019-10-21	162862	0	2019	3
23	214	2019-10-10	169016	0	2019	3
23	214	2019-10-02	173449	0	2019	3
23	214	2019-10-10	177946	0	2019	3
23	214	2019-10-29	188813	2328893	2019	3
23	214	2019-10-25	189674	29858639	2019	3
23	214	2020-01-23	194136	6839709	2019	3
23	214	2019-12-03	199368	0	2019	3
23	214	2019-10-25	25307	5179	2019	3
23	214	2020-12-07	38119	91497	2019	3
23	214	2019-10-21	47889	0	2019	3
23	214	2019-10-11	49122	0	2019	3
23	214	2019-10-16	50215	0	2019	3
23	214	2019-10-21	58741	44258	2019	3
23	214	2019-10-25	61496	294108	2019	3
23	214	2019-10-23	64235	27580	2019	3
23	214	2020-11-09	66422	115737	2019	3
23	214	2019-10-24	85217	0	2019	3
23	214	2019-10-18	90181	65293	2019	3
23	214	2019-10-22	97383	0	2019	3
23	214	2019-10-17	103116	0	2019	3
23	214	2019-10-24	107092	0	2019	3
23	214	2019-10-27	117415	298794	2019	3
23	214	2019-10-23	119476	0	2019	3
23	214	2019-10-24	123160	0	2019	3
23	214	2019-10-17	125674	0	2019	3
23	214	2019-10-04	131041	0	2019	3
23	214	2019-10-10	131199	0	2019	3
23	214	2019-10-25	131901	401926	2019	3
23	214	2019-11-13	133993	0	2019	3
23	214	2019-10-25	139101	83857	2019	3
23	214	2019-10-24	141470	299650	2019	3
23	214	2020-07-29	147036	0	2019	3
23	214	2019-10-02	147939	0	2019	3
23	214	2019-10-21	148226	0	2019	3
23	214	2019-10-09	151463	0	2019	3
23	214	2020-11-09	156929	321472	2019	3
23	214	2019-10-14	162544	0	2019	3
23	214	2019-10-24	175145	2288580	2019	3
23	214	2019-10-09	176457	0	2019	3
23	214	2019-10-01	178093	0	2019	3
23	214	2019-09-30	184245	0	2019	3
23	214	2019-10-12	197609	0	2019	3
23	214	2019-10-22	2145	707	2019	3
23	214	2019-10-21	6250	53495	2019	3
23	214	2019-10-14	49181	0	2019	3
23	214	2019-10-25	51078	0	2019	3
23	214	2020-10-06	55861	578094	2019	3
23	214	2019-10-11	66411	0	2019	3
23	214	2019-10-17	66517	1954	2019	3
23	214	2019-10-23	68137	149747	2019	3
23	214	2019-10-08	81743	0	2019	3
23	214	2019-10-23	82443	65	2019	3
23	214	2019-10-01	88517	0	2019	3
23	214	2019-10-01	89420	0	2019	3
23	214	2019-10-24	92235	2024908	2019	3
23	214	2019-10-31	94536	16619	2019	3
23	214	2019-10-15	96125	1843954	2019	3
23	214	2019-10-25	99911	8672	2019	3
23	214	2019-10-20	105428	0	2019	3
23	214	2019-10-02	107689	0	2019	3
23	214	2019-12-13	113001	6104	2019	3
23	214	2020-11-03	114835	9509247	2019	3
23	231	2019-12-19	142718	0	2019	3
23	214	2019-10-24	154800	0	2019	3
23	214	2019-10-21	159026	77471	2019	3
23	214	2019-10-25	173801	1593512	2019	3
23	214	2019-10-21	177705	47520	2019	3
23	214	2020-04-29	187137	500346	2019	3
23	214	2020-06-05	191126	167741	2019	3
23	214	2019-10-01	196080	0	2019	3
23	214	2019-12-24	16202	41307	2019	3
23	214	2019-10-25	16872	3113690	2019	3
23	214	2019-10-10	37358	0	2019	3
23	214	2019-10-25	54812	355978	2019	3
23	214	2019-12-09	55574	565491	2019	3
23	214	2019-10-21	68017	156120	2019	3
23	214	2019-10-24	74843	10683	2019	3
23	214	2019-10-24	75460	95650	2019	3
23	214	2019-10-02	77041	0	2019	3
23	214	2019-12-02	82112	3517	2019	3
23	214	2019-10-30	88666	21659	2019	3
23	214	2019-10-22	110207	4560	2019	3
23	214	2019-10-16	112249	0	2019	3
23	214	2019-10-25	115081	4315	2019	3
23	214	2019-10-23	134404	5617710	2019	3
23	214	2019-10-08	138614	0	2019	3
23	214	2019-12-02	149965	702268	2019	3
23	214	2019-10-14	152050	0	2019	3
23	214	2019-10-02	161843	0	2019	3
23	214	2019-10-13	162329	0	2019	3
23	214	2019-10-24	169262	877265	2019	3
23	214	2019-10-22	169422	6495	2019	3
23	214	2019-10-07	170391	0	2019	3
23	214	2019-10-22	170771	26690	2019	3
23	214	2019-10-23	174572	308592	2019	3
23	214	2019-10-21	178164	34081	2019	3
23	214	2019-10-15	191313	0	2019	3
24	214	2020-01-23	5667	0	2019	4
24	214	2020-01-24	6330	38846	2019	4
24	214	2020-09-25	19637	108879	2019	4
24	214	2020-01-24	20378	79282466	2019	4
24	214	2020-01-21	31499	48432	2019	4
24	214	2020-01-23	34007	26795	2019	4
24	214	2020-01-24	54225	3118	2019	4
24	214	2020-01-25	59018	172586	2019	4
24	214	2020-01-20	62609	25902	2019	4
24	214	2020-01-15	72449	1115	2019	4
24	214	2020-01-27	74880	972468	2019	4
24	214	2020-01-13	76395	0	2019	4
24	214	2020-01-27	79088	3339	2019	4
24	214	2020-01-14	79388	0	2019	4
24	214	2020-01-14	80735	0	2019	4
24	214	2020-01-14	81325	0	2019	4
24	214	2020-01-24	86319	78691	2019	4
24	214	2020-01-17	86538	0	2019	4
24	214	2020-01-27	108243	0	2019	4
24	214	2020-01-10	118177	0	2019	4
24	214	2020-09-19	120498	205468	2019	4
24	214	2020-01-17	121831	0	2019	4
24	214	2020-01-10	122126	0	2019	4
24	214	2020-01-17	131134	0	2019	4
24	214	2020-01-25	132792	465874	2019	4
24	214	2020-01-18	142901	0	2019	4
24	214	2020-01-22	143142	0	2019	4
24	214	2020-01-25	164802	20690	2019	4
24	214	2020-01-20	173456	0	2019	4
24	214	2020-02-27	180668	0	2019	4
24	214	2020-06-19	196892	372281	2019	4
24	213	2020-01-23	1302	307702194	2019	4
24	214	2020-10-23	1613	1090063	2019	4
24	214	2020-01-22	9805	0	2019	4
24	214	2020-01-22	15386	4131	2019	4
24	214	2019-12-30	19914	5497	2019	4
24	214	2020-01-23	20570	0	2019	4
24	214	2020-01-20	23094	0	2019	4
24	214	2020-01-27	24072	15	2019	4
24	214	2020-01-19	26462	55796	2019	4
24	214	2020-01-27	26486	61775	2019	4
24	214	2020-01-13	26517	92761	2019	4
24	214	2020-01-23	46627	7580	2019	4
24	214	2020-03-13	46633	2762680	2019	4
24	214	2020-01-17	50656	0	2019	4
24	214	2020-01-24	53091	1152212	2019	4
24	214	2020-01-20	66002	0	2019	4
24	214	2020-01-27	68441	4324962	2019	4
24	214	2020-01-13	69104	0	2019	4
24	214	2020-01-09	72026	0	2019	4
24	214	2020-01-20	73231	0	2019	4
24	214	2020-01-18	88539	0	2019	4
24	214	2020-01-24	88908	2671	2019	4
24	214	2020-01-24	90985	1394293	2019	4
24	214	2020-01-23	91632	0	2019	4
24	214	2020-01-27	98489	22015458	2019	4
24	214	2020-11-24	105200	209	2019	4
24	214	2020-01-21	112844	0	2019	4
24	214	2020-01-17	113168	0	2019	4
24	214	2020-06-10	116198	1360227	2019	4
24	214	2020-01-26	116206	0	2019	4
24	214	2020-01-23	117415	178415	2019	4
24	214	2020-01-22	135061	0	2019	4
24	214	2020-01-24	141746	0	2019	4
24	214	2020-01-20	142227	83333	2019	4
24	214	2020-05-26	146170	0	2019	4
24	214	2020-01-19	151821	0	2019	4
24	214	2020-03-06	164181	1461	2019	4
24	214	2020-02-19	173132	308484	2019	4
24	214	2020-01-27	175320	0	2019	4
24	214	2020-01-21	191424	1262249	2019	4
24	214	2020-01-11	199825	0	2019	4
24	214	2020-01-27	7386	0	2019	4
24	214	2020-09-23	13156	0	2019	4
24	214	2020-01-24	13812	563111	2019	4
24	214	2020-01-08	28584	0	2019	4
24	214	2020-01-27	49604	29181992	2019	4
24	214	2020-01-15	49957	0	2019	4
24	214	2020-01-27	54663	514621	2019	4
24	214	2020-03-18	75501	0	2019	4
24	214	2020-01-15	77433	0	2019	4
24	214	2020-12-17	80587	0	2019	4
24	214	2020-01-27	99986	119680	2019	4
24	214	2020-01-24	104826	0	2019	4
24	214	2020-01-13	117841	0	2019	4
24	214	2020-02-27	124365	9624143	2019	4
24	214	2020-02-28	127645	293939	2019	4
24	214	2020-01-13	128934	0	2019	4
24	214	2020-03-19	133026	44953316	2019	4
24	214	2020-01-27	136692	295700	2019	4
24	214	2020-01-24	141753	297	2019	4
24	214	2020-01-20	144277	0	2019	4
24	214	2020-01-20	151545	0	2019	4
24	214	2020-01-24	155295	124879	2019	4
24	214	2020-01-17	160789	0	2019	4
24	214	2020-01-15	175400	0	2019	4
24	214	2020-01-27	178596	38	2019	4
24	214	2020-01-24	180604	19459242	2019	4
24	214	2020-01-09	182610	0	2019	4
24	214	2020-01-24	187381	27904037	2019	4
24	214	2020-01-27	189695	1153152	2019	4
24	214	2020-01-16	194023	0	2019	4
24	214	2020-01-24	197168	1216737	2019	4
24	214	2020-01-24	10489	74730	2019	4
24	214	2020-01-09	10501	0	2019	4
24	214	2020-01-16	15687	0	2019	4
24	214	2020-01-21	15925	56061	2019	4
24	214	2020-01-24	18058	2669746	2019	4
24	214	2020-01-24	31953	0	2019	4
24	214	2020-02-28	44591	4585	2019	4
24	214	2020-02-19	45902	367091	2019	4
24	214	2020-01-27	47103	1024879	2019	4
24	214	2020-01-17	49433	0	2019	4
24	214	2020-01-19	53812	0	2019	4
24	214	2020-01-24	65801	0	2019	4
24	214	2020-10-20	78862	71109	2019	4
24	214	2020-01-27	80054	0	2019	4
24	214	2020-01-24	86837	123111	2019	4
24	214	2020-03-17	88928	92031	2019	4
24	214	2020-01-27	92040	94030	2019	4
24	214	2020-01-24	105702	11277	2019	4
24	214	2020-01-24	111883	211090	2019	4
24	214	2020-01-23	116271	0	2019	4
24	214	2020-02-04	125610	116022	2019	4
24	214	2020-02-25	132005	190643	2019	4
24	214	2020-01-27	136312	0	2019	4
24	214	2020-01-22	150257	352849	2019	4
24	214	2020-01-08	158570	0	2019	4
24	214	2020-01-14	181741	0	2019	4
24	214	2020-02-14	183971	127635	2019	4
24	214	2020-01-21	188389	0	2019	4
24	214	2020-01-15	190773	1794	2019	4
24	214	2020-01-27	1713	0	2019	4
24	214	2020-01-24	5889	5390147	2019	4
24	214	2020-01-22	8572	0	2019	4
24	214	2020-01-16	15867	0	2019	4
24	214	2020-02-25	16688	53636	2019	4
24	214	2020-01-23	27172	504139	2019	4
24	214	2020-01-13	30780	0	2019	4
24	214	2020-01-18	34144	881682	2019	4
24	214	2020-01-10	38197	0	2019	4
24	214	2020-01-24	38522	0	2019	4
24	214	2020-01-29	50628	7800	2019	4
24	214	2020-01-24	53099	0	2019	4
24	214	2020-02-25	53131	1475438	2019	4
24	214	2020-08-04	59628	650047	2019	4
24	214	2020-01-27	64970	0	2019	4
24	214	2020-04-12	65453	967017	2019	4
24	214	2020-02-25	78938	2691693	2019	4
24	214	2020-01-20	79692	0	2019	4
24	214	2020-01-09	91557	0	2019	4
24	214	2020-01-27	92587	0	2019	4
24	214	2020-01-24	95136	1335383	2019	4
24	214	2020-01-27	110955	0	2019	4
24	214	2020-01-14	113059	0	2019	4
24	214	2020-01-27	116405	155495	2019	4
24	214	2020-01-27	120337	921128	2019	4
24	214	2020-01-27	126999	26155	2019	4
24	214	2020-01-28	130963	0	2019	4
24	214	2020-02-17	135944	0	2019	4
24	214	2020-01-27	138867	28996	2019	4
24	214	2020-09-29	146407	12240	2019	4
24	214	2020-01-14	146767	0	2019	4
24	214	2020-01-27	159062	0	2019	4
24	214	2020-01-27	161679	0	2019	4
24	214	2020-01-23	162908	108045	2019	4
24	214	2020-01-09	185192	0	2019	4
24	214	2020-01-02	185368	0	2019	4
24	214	2020-01-27	189107	4640047	2019	4
24	214	2020-01-25	193338	54535	2019	4
24	214	2020-11-17	195698	165815407	2019	4
24	214	2020-01-16	17799	0	2019	4
24	214	2020-02-28	19957	3901111	2019	4
24	214	2020-03-10	32020	24927	2019	4
24	214	2020-01-24	34003	73056	2019	4
24	214	2020-01-27	35587	447058	2019	4
24	214	2020-08-19	38526	69258	2019	4
24	214	2020-01-17	41586	0	2019	4
24	214	2020-01-17	44819	168965	2019	4
24	214	2020-01-20	44948	8746507	2019	4
24	214	2020-01-20	50064	0	2019	4
24	214	2020-01-14	68677	0	2019	4
24	214	2020-01-20	73343	48000	2019	4
24	214	2020-01-27	86777	0	2019	4
24	214	2020-01-24	86890	0	2019	4
24	214	2020-01-20	97981	0	2019	4
24	214	2020-01-10	99358	0	2019	4
24	214	2020-01-09	106404	0	2019	4
24	214	2020-03-05	122127	93678	2019	4
24	214	2020-01-15	127106	2039	2019	4
24	214	2020-01-27	128378	0	2019	4
24	214	2020-01-17	128610	0	2019	4
24	214	2020-01-15	134721	0	2019	4
24	214	2020-01-25	137422	0	2019	4
24	214	2020-01-22	144431	388412	2019	4
24	214	2020-01-17	146318	309670	2019	4
